"","day","statename","PriceD","VolumeD","PriceR","VolumeR","state"
"9593",2007-05-20,"Colorado",30,2,69,0,"CO"
"9594",2007-05-20,"Connecticut",85,0,15,0,"CT"
"9595",2007-05-20,"Delaware",85,0,14.4,0,"DE"
"9596",2007-05-20,"District of Columbia",0,0,0,0,"DC"
"9597",2007-05-20,"Florida",41.5,0,60,0,"FL"
"9598",2007-05-20,"Georgia",14,0,85,0,"GA"
"9599",2007-05-20,"Hawaii",91,0,10,0,"HI"
"9600",2007-05-20,"Idaho",0,0,0,0,"ID"
"9601",2007-05-20,"Illinois",78,10,20,10,"IL"
"9602",2007-05-20,"Indiana",22.5,0,75,0,"IN"
"9603",2007-05-20,"Iowa",45,0,55,0,"IA"
"9604",2007-05-20,"Kansas",24.5,0,77.5,0,"KS"
"9605",2007-05-20,"Kentucky",20,0,80,0,"KY"
"9606",2007-05-20,"Louisiana",20,0,75.5,0,"LA"
"9607",2007-05-20,"Maine",70,0,29,0,"ME"
"9608",2007-05-20,"Maryland",90,0,10,0,"MD"
"9609",2007-05-20,"Massachusetts",0,0,0,0,"MA"
"9610",2007-05-20,"Michigan",80,0,18,0,"MI"
"9611",2007-05-20,"Minnesota",68,0,26.5,0,"MN"
"9612",2007-05-20,"Mississippi",8,0,90,0,"MS"
"9613",2007-05-20,"Missouri",55,0,45,0,"MO"
"9614",2007-05-20,"Montana",12.5,0,88,0,"MT"
"9615",2007-05-20,"Nebraska",8,0,90,0,"NE"
"9616",2007-05-20,"Nevada",50,0,50,0,"NV"
"9617",2007-05-20,"New Hampshire",64,0,35,0,"NH"
"9618",2007-05-20,"New Jersey",82,0,16.5,0,"NJ"
"9619",2007-05-20,"New Mexico",41,0,56.5,0,"NM"
"9620",2007-05-20,"New York",89.5,0,10.5,0,"NY"
"9621",2007-05-20,"North Carolina",14.5,0,84.5,0,"NC"
"9622",2007-05-20,"North Dakota",8,0,90,0,"ND"
"9623",2007-05-20,"Ohio",50.5,0,50,0,"OH"
"9624",2007-05-20,"Oklahoma",10,0,90,0,"OK"
"9625",2007-05-20,"Oregon",77.5,0,23,0,"OR"
"9626",2007-05-20,"Pennsylvania",77,0,23,0,"PA"
"9627",2007-05-20,"Rhode Island",88,0,7.5,0,"RI"
"9628",2007-05-20,"South Carolina",10,0,88,0,"SC"
"9629",2007-05-20,"South Dakota",15,0,85,0,"SD"
"9630",2007-05-20,"Tennessee",28,0,72,0,"TN"
"9631",2007-05-20,"Texas",12.5,0,87.5,0,"TX"
"9632",2007-05-20,"Utah",8,0,0,0,"UT"
"9633",2007-05-20,"Vermont",87.5,0,15,0,"VT"
"9634",2007-05-20,"Virginia",25,0,75.5,0,"VA"
"9635",2007-05-20,"Washington",74,0,25,0,"WA"
"9636",2007-05-20,"West Virginia",35,0,64,0,"WV"
"9637",2007-05-20,"Wisconsin",70,0,28,0,"WI"
"9638",2007-05-20,"Wyoming",7.5,0,0,0,"WY"
"9639",2007-05-21,"Alabama",6,0,0,0,"AL"
"9640",2007-05-21,"Alaska",8,0,90,0,"AK"
"9641",2007-05-21,"Arizona",25,0,75,0,"AZ"
"9642",2007-05-21,"Arkansas",24.5,0,75.5,0,"AR"
"9643",2007-05-21,"California",87.5,0,12.5,0,"CA"
"9644",2007-05-21,"Colorado",30,0,69,0,"CO"
"9645",2007-05-21,"Connecticut",85,0,15,0,"CT"
"9646",2007-05-21,"Delaware",85,0,14.4,0,"DE"
"9647",2007-05-21,"District of Columbia",0,0,0,0,"DC"
"9648",2007-05-21,"Florida",41.5,0,60,0,"FL"
"9649",2007-05-21,"Georgia",14,0,85,0,"GA"
"9650",2007-05-21,"Hawaii",91,0,10,0,"HI"
"9651",2007-05-21,"Idaho",0,0,0,0,"ID"
"9652",2007-05-21,"Illinois",78,0,20,0,"IL"
"9653",2007-05-21,"Indiana",22.5,0,75,0,"IN"
"9654",2007-05-21,"Iowa",45,0,55,0,"IA"
"9655",2007-05-21,"Kansas",24.5,0,77.5,0,"KS"
"9656",2007-05-21,"Kentucky",20,0,80,0,"KY"
"9657",2007-05-21,"Louisiana",20,0,75.5,0,"LA"
"9658",2007-05-21,"Maine",70,0,29,0,"ME"
"9659",2007-05-21,"Maryland",90,0,10,0,"MD"
"9660",2007-05-21,"Massachusetts",0,0,0,0,"MA"
"9661",2007-05-21,"Michigan",80,0,18,0,"MI"
"9662",2007-05-21,"Minnesota",68,0,26.5,0,"MN"
"9663",2007-05-21,"Mississippi",8,0,90,0,"MS"
"9664",2007-05-21,"Missouri",55,0,45,0,"MO"
"9665",2007-05-21,"Montana",12.5,0,88,0,"MT"
"9666",2007-05-21,"Nebraska",8,0,90,0,"NE"
"9667",2007-05-21,"Nevada",50,0,50,0,"NV"
"9668",2007-05-21,"New Hampshire",64,0,35,0,"NH"
"9669",2007-05-21,"New Jersey",82,0,16.5,0,"NJ"
"9670",2007-05-21,"New Mexico",41,0,56.5,0,"NM"
"9671",2007-05-21,"New York",89.5,0,10.5,0,"NY"
"9672",2007-05-21,"North Carolina",14.5,0,84.5,0,"NC"
"9673",2007-05-21,"North Dakota",8,0,90,0,"ND"
"9674",2007-05-21,"Ohio",50.5,0,50,0,"OH"
"9675",2007-05-21,"Oklahoma",10,0,90,0,"OK"
"9676",2007-05-21,"Oregon",77.5,0,23,0,"OR"
"9677",2007-05-21,"Pennsylvania",77,0,23,0,"PA"
"9678",2007-05-21,"Rhode Island",88,0,7.5,0,"RI"
"9679",2007-05-21,"South Carolina",10,0,88,0,"SC"
"9680",2007-05-21,"South Dakota",15,0,85,0,"SD"
"9681",2007-05-21,"Tennessee",28,0,72,0,"TN"
"9682",2007-05-21,"Texas",12.5,0,87.5,0,"TX"
"9683",2007-05-21,"Utah",8,0,0,0,"UT"
"9684",2007-05-21,"Vermont",87.5,0,15,0,"VT"
"9685",2007-05-21,"Virginia",25,0,75.5,0,"VA"
"9686",2007-05-21,"Washington",74,0,25,0,"WA"
"9687",2007-05-21,"West Virginia",35,0,64,0,"WV"
"9688",2007-05-21,"Wisconsin",70,0,28,0,"WI"
"9689",2007-05-21,"Wyoming",7.5,0,0,0,"WY"
"9690",2007-05-22,"Alabama",6,0,0,0,"AL"
"9691",2007-05-22,"Alaska",8,0,90,0,"AK"
"9692",2007-05-22,"Arizona",25,0,75,0,"AZ"
"9693",2007-05-22,"Arkansas",24.5,0,75.5,0,"AR"
"9694",2007-05-22,"California",87.5,0,12.5,0,"CA"
"9695",2007-05-22,"Colorado",30,0,69,0,"CO"
"9696",2007-05-22,"Connecticut",85,0,15,0,"CT"
"9697",2007-05-22,"Delaware",85,0,14.4,0,"DE"
"9698",2007-05-22,"District of Columbia",0,0,0,0,"DC"
"9699",2007-05-22,"Florida",41.5,0,60,0,"FL"
"9700",2007-05-22,"Georgia",14,0,85,0,"GA"
"9701",2007-05-22,"Hawaii",91,0,10,0,"HI"
"9702",2007-05-22,"Idaho",0,0,0,0,"ID"
"9703",2007-05-22,"Illinois",78,0,20,0,"IL"
"9704",2007-05-22,"Indiana",22.5,0,75,0,"IN"
"9705",2007-05-22,"Iowa",45,0,55,0,"IA"
"9706",2007-05-22,"Kansas",24.5,0,77.5,0,"KS"
"9707",2007-05-22,"Kentucky",20,0,80,0,"KY"
"9708",2007-05-22,"Louisiana",20,0,75.5,0,"LA"
"9709",2007-05-22,"Maine",70,0,29,0,"ME"
"9710",2007-05-22,"Maryland",90,0,10,0,"MD"
"9711",2007-05-22,"Massachusetts",0,0,0,0,"MA"
"9712",2007-05-22,"Michigan",80,0,18,0,"MI"
"9713",2007-05-22,"Minnesota",68,0,26.5,0,"MN"
"9714",2007-05-22,"Mississippi",8,0,90,0,"MS"
"9715",2007-05-22,"Missouri",55,0,45,0,"MO"
"9716",2007-05-22,"Montana",12.5,0,88,0,"MT"
"9717",2007-05-22,"Nebraska",8,0,90,0,"NE"
"9718",2007-05-22,"Nevada",50,0,50,0,"NV"
"9719",2007-05-22,"New Hampshire",64,0,35,0,"NH"
"9720",2007-05-22,"New Jersey",82,0,16.5,0,"NJ"
"9721",2007-05-22,"New Mexico",41,0,56.5,0,"NM"
"9722",2007-05-22,"New York",89.5,0,10.5,0,"NY"
"9723",2007-05-22,"North Carolina",14.5,0,84.5,0,"NC"
"9724",2007-05-22,"North Dakota",8,0,90,0,"ND"
"9725",2007-05-22,"Ohio",50.5,0,50,0,"OH"
"9726",2007-05-22,"Oklahoma",10,0,90,0,"OK"
"9727",2007-05-22,"Oregon",77.5,0,23,0,"OR"
"9728",2007-05-22,"Pennsylvania",77,0,23,0,"PA"
"9729",2007-05-22,"Rhode Island",88,0,7.5,0,"RI"
"9730",2007-05-22,"South Carolina",10,0,88,0,"SC"
"9731",2007-05-22,"South Dakota",15,0,85,0,"SD"
"9732",2007-05-22,"Tennessee",28,0,72,0,"TN"
"9733",2007-05-22,"Texas",12.5,0,87.5,0,"TX"
"9734",2007-05-22,"Utah",8,0,0,0,"UT"
"9735",2007-05-22,"Vermont",87.5,0,15,0,"VT"
"9736",2007-05-22,"Virginia",25,0,75.5,0,"VA"
"9737",2007-05-22,"Washington",74,0,25,0,"WA"
"9738",2007-05-22,"West Virginia",35,0,64,0,"WV"
"9739",2007-05-22,"Wisconsin",70,0,28,0,"WI"
"9740",2007-05-22,"Wyoming",7.5,0,0,0,"WY"
"9741",2007-05-23,"Alabama",6,0,0,0,"AL"
"9742",2007-05-23,"Alaska",8,0,90,0,"AK"
"9743",2007-05-23,"Arizona",25,0,75,0,"AZ"
"9744",2007-05-23,"Arkansas",24.5,0,75.5,0,"AR"
"9745",2007-05-23,"California",87.5,0,12.5,0,"CA"
"9746",2007-05-23,"Colorado",30,0,69,0,"CO"
"9747",2007-05-23,"Connecticut",85,0,15,0,"CT"
"9748",2007-05-23,"Delaware",85,0,14.4,0,"DE"
"9749",2007-05-23,"District of Columbia",0,0,0,0,"DC"
"9750",2007-05-23,"Florida",41.5,0,60,0,"FL"
"9751",2007-05-23,"Georgia",0,0,0,0,"GA"
"9752",2007-05-23,"Hawaii",0,0,0,0,"HI"
"9753",2007-05-23,"Idaho",0,0,0,0,"ID"
"9754",2007-05-23,"Illinois",0,0,0,0,"IL"
"9755",2007-05-23,"Indiana",0,0,0,0,"IN"
"9756",2007-05-23,"Iowa",0,0,0,0,"IA"
"9757",2007-05-23,"Kansas",0,0,0,0,"KS"
"9758",2007-05-23,"Kentucky",0,0,0,0,"KY"
"9759",2007-05-23,"Louisiana",0,0,0,0,"LA"
"9760",2007-05-23,"Maine",0,0,0,0,"ME"
"9761",2007-05-23,"Maryland",90,0,10,0,"MD"
"9762",2007-05-23,"Massachusetts",0,0,0,0,"MA"
"9763",2007-05-23,"Michigan",80,0,18,0,"MI"
"9764",2007-05-23,"Minnesota",68,0,26.5,0,"MN"
"9765",2007-05-23,"Mississippi",8,0,90,0,"MS"
"9766",2007-05-23,"Missouri",55,0,45,0,"MO"
"9767",2007-05-23,"Montana",12.5,0,88,0,"MT"
"9768",2007-05-23,"Nebraska",8,0,90,0,"NE"
"9769",2007-05-23,"Nevada",50,0,50,0,"NV"
"9770",2007-05-23,"New Hampshire",64,0,35,0,"NH"
"9771",2007-05-23,"New Jersey",82,0,16.5,0,"NJ"
"9772",2007-05-23,"New Mexico",45,14,55,14,"NM"
"9773",2007-05-23,"New York",89.5,0,10.5,0,"NY"
"9774",2007-05-23,"North Carolina",14.5,0,84.5,0,"NC"
"9775",2007-05-23,"North Dakota",8,0,90,0,"ND"
"9776",2007-05-23,"Ohio",50.5,0,50,0,"OH"
"9777",2007-05-23,"Oklahoma",10,0,90,0,"OK"
"9778",2007-05-23,"Oregon",77.5,0,23,0,"OR"
"9779",2007-05-23,"Pennsylvania",77,0,23,0,"PA"
"9780",2007-05-23,"Rhode Island",88,0,7.5,0,"RI"
"9781",2007-05-23,"South Carolina",10,0,88,0,"SC"
"9782",2007-05-23,"South Dakota",15,0,85,0,"SD"
"9783",2007-05-23,"Tennessee",28,0,72,0,"TN"
"9784",2007-05-23,"Texas",12.5,0,87.5,0,"TX"
"9785",2007-05-23,"Utah",8,0,0,0,"UT"
"9786",2007-05-23,"Vermont",87.5,0,15,0,"VT"
"9787",2007-05-23,"Virginia",25,0,75.5,0,"VA"
"9788",2007-05-23,"Washington",74,0,25,0,"WA"
"9789",2007-05-23,"West Virginia",35,0,64,0,"WV"
"9790",2007-05-23,"Wisconsin",70,0,28,0,"WI"
"9791",2007-05-23,"Wyoming",7.5,0,0,0,"WY"
"9792",2007-05-24,"Alabama",6,0,0,0,"AL"
"9793",2007-05-24,"Alaska",8,0,90,0,"AK"
"9794",2007-05-24,"Arizona",25,0,75,0,"AZ"
"9795",2007-05-24,"Arkansas",24.5,0,75.5,0,"AR"
"9796",2007-05-24,"California",87.5,0,12.5,0,"CA"
"9797",2007-05-24,"Colorado",30,0,69,0,"CO"
"9798",2007-05-24,"Connecticut",85,0,15,0,"CT"
"9799",2007-05-24,"Delaware",85,0,14.4,0,"DE"
"9800",2007-05-24,"District of Columbia",0,0,0,0,"DC"
"9801",2007-05-24,"Florida",41.5,0,60,0,"FL"
"9802",2007-05-24,"Georgia",0,0,0,0,"GA"
"9803",2007-05-24,"Hawaii",0,0,0,0,"HI"
"9804",2007-05-24,"Idaho",0,0,0,0,"ID"
"9805",2007-05-24,"Illinois",0,0,0,0,"IL"
"9806",2007-05-24,"Indiana",0,0,0,0,"IN"
"9807",2007-05-24,"Iowa",0,0,0,0,"IA"
"9808",2007-05-24,"Kansas",0,0,0,0,"KS"
"9809",2007-05-24,"Kentucky",0,0,0,0,"KY"
"9810",2007-05-24,"Louisiana",0,0,0,0,"LA"
"9811",2007-05-24,"Maine",0,0,0,0,"ME"
"9812",2007-05-24,"Maryland",90,0,10,0,"MD"
"9813",2007-05-24,"Massachusetts",0,0,0,0,"MA"
"9814",2007-05-24,"Michigan",80,0,18,0,"MI"
"9815",2007-05-24,"Minnesota",68,0,26.5,0,"MN"
"9816",2007-05-24,"Mississippi",8,0,90,0,"MS"
"9817",2007-05-24,"Missouri",55,0,45,0,"MO"
"9818",2007-05-24,"Montana",12.5,0,88,0,"MT"
"9819",2007-05-24,"Nebraska",8,0,90,0,"NE"
"9820",2007-05-24,"Nevada",50,0,50,0,"NV"
"9821",2007-05-24,"New Hampshire",64,0,35,0,"NH"
"9822",2007-05-24,"New Jersey",82,0,16.5,0,"NJ"
"9823",2007-05-24,"New Mexico",45,0,55,0,"NM"
"9824",2007-05-24,"New York",89.5,0,10.5,0,"NY"
"9825",2007-05-24,"North Carolina",14.5,0,84.5,0,"NC"
"9826",2007-05-24,"North Dakota",8,0,90,0,"ND"
"9827",2007-05-24,"Ohio",50.5,0,50,0,"OH"
"9828",2007-05-24,"Oklahoma",10,0,90,0,"OK"
"9829",2007-05-24,"Oregon",77.5,0,23,0,"OR"
"9830",2007-05-24,"Pennsylvania",77,0,23,0,"PA"
"9831",2007-05-24,"Rhode Island",88,0,7.5,0,"RI"
"9832",2007-05-24,"South Carolina",10,0,88,0,"SC"
"9833",2007-05-24,"South Dakota",15,0,85,0,"SD"
"9834",2007-05-24,"Tennessee",28,0,72,0,"TN"
"9835",2007-05-24,"Texas",12.5,0,87.5,0,"TX"
"9836",2007-05-24,"Utah",8,0,0,0,"UT"
"9837",2007-05-24,"Vermont",87.5,0,15,0,"VT"
"9838",2007-05-24,"Virginia",25,0,75.5,0,"VA"
"9839",2007-05-24,"Washington",74,0,25,0,"WA"
"9840",2007-05-24,"West Virginia",35,0,64,0,"WV"
"9841",2007-05-24,"Wisconsin",70,0,28,0,"WI"
"9842",2007-05-24,"Wyoming",7.5,0,0,0,"WY"
"9843",2007-05-25,"Alabama",6,0,0,0,"AL"
"9844",2007-05-25,"Alaska",8,0,90,0,"AK"
"9845",2007-05-25,"Arizona",25,0,75,0,"AZ"
"9846",2007-05-25,"Arkansas",24.5,0,75.5,0,"AR"
"9847",2007-05-25,"California",87.5,0,12.5,0,"CA"
"9848",2007-05-25,"Colorado",30,0,69,0,"CO"
"9849",2007-05-25,"Connecticut",85,0,15,0,"CT"
"9850",2007-05-25,"Delaware",85,0,14.4,0,"DE"
"9851",2007-05-25,"District of Columbia",0,0,0,0,"DC"
"9852",2007-05-25,"Florida",41.5,0,60,0,"FL"
"9853",2007-05-25,"Georgia",0,0,0,0,"GA"
"9854",2007-05-25,"Hawaii",0,0,0,0,"HI"
"9855",2007-05-25,"Idaho",0,0,0,0,"ID"
"9856",2007-05-25,"Illinois",0,0,0,0,"IL"
"9857",2007-05-25,"Indiana",0,0,0,0,"IN"
"9858",2007-05-25,"Iowa",0,0,0,0,"IA"
"9859",2007-05-25,"Kansas",0,0,0,0,"KS"
"9860",2007-05-25,"Kentucky",0,0,0,0,"KY"
"9861",2007-05-25,"Louisiana",0,0,0,0,"LA"
"9862",2007-05-25,"Maine",0,0,0,0,"ME"
"9863",2007-05-25,"Maryland",90,0,10,0,"MD"
"9864",2007-05-25,"Massachusetts",0,0,0,0,"MA"
"9865",2007-05-25,"Michigan",80,0,18,0,"MI"
"9866",2007-05-25,"Minnesota",68,0,26.5,0,"MN"
"9867",2007-05-25,"Mississippi",8,0,90,0,"MS"
"9868",2007-05-25,"Missouri",55,0,45,0,"MO"
"9869",2007-05-25,"Montana",12.5,0,88,0,"MT"
"9870",2007-05-25,"Nebraska",8,0,90,0,"NE"
"9871",2007-05-25,"Nevada",50,0,50,0,"NV"
"9872",2007-05-25,"New Hampshire",64,0,35,0,"NH"
"9873",2007-05-25,"New Jersey",82,0,16.5,0,"NJ"
"9874",2007-05-25,"New Mexico",45,0,55,0,"NM"
"9875",2007-05-25,"New York",89.5,0,10.5,0,"NY"
"9876",2007-05-25,"North Carolina",14.5,0,84.5,0,"NC"
"9877",2007-05-25,"North Dakota",8,0,90,0,"ND"
"9878",2007-05-25,"Ohio",50.5,0,50,0,"OH"
"9879",2007-05-25,"Oklahoma",10,0,90,0,"OK"
"9880",2007-05-25,"Oregon",77.5,0,23,0,"OR"
"9881",2007-05-25,"Pennsylvania",77,0,23,0,"PA"
"9882",2007-05-25,"Rhode Island",88,0,7.5,0,"RI"
"9883",2007-05-25,"South Carolina",10,0,88,0,"SC"
"9884",2007-05-25,"South Dakota",15,0,85,0,"SD"
"9885",2007-05-25,"Tennessee",28,0,72,0,"TN"
"9886",2007-05-25,"Texas",12.5,0,87.5,0,"TX"
"9887",2007-05-25,"Utah",8,0,0,0,"UT"
"9888",2007-05-25,"Vermont",87.5,0,15,0,"VT"
"9889",2007-05-25,"Virginia",25,0,75.5,0,"VA"
"9890",2007-05-25,"Washington",74,0,25,0,"WA"
"9891",2007-05-25,"West Virginia",35,0,64,0,"WV"
"9892",2007-05-25,"Wisconsin",70,0,28,0,"WI"
"9893",2007-05-25,"Wyoming",7.5,0,0,0,"WY"
"9894",2007-05-26,"Alabama",6,0,94,0,"AL"
"9895",2007-05-26,"Alaska",0,0,90,0,"AK"
"9896",2007-05-26,"Arizona",25,0,75,0,"AZ"
"9897",2007-05-26,"Arkansas",24.5,0,75.5,0,"AR"
"9898",2007-05-26,"California",87.5,0,12.5,0,"CA"
"9899",2007-05-26,"Colorado",30,0,71,0,"CO"
"9900",2007-05-26,"Connecticut",85,0,15,0,"CT"
"9901",2007-05-26,"Delaware",85,0,0,0,"DE"
"9902",2007-05-26,"District of Columbia",0,0,0,0,"DC"
"9903",2007-05-26,"Florida",41.5,0,0,0,"FL"
"9904",2007-05-26,"Georgia",0,0,85,0,"GA"
"9905",2007-05-26,"Hawaii",91,0,10,0,"HI"
"9906",2007-05-26,"Idaho",0,0,0,0,"ID"
"9907",2007-05-26,"Illinois",82,0,18.5,0,"IL"
"9908",2007-05-26,"Indiana",22.5,0,75,0,"IN"
"9909",2007-05-26,"Iowa",45,0,55,0,"IA"
"9910",2007-05-26,"Kansas",24.5,0,77.5,0,"KS"
"9911",2007-05-26,"Kentucky",25,0,75,0,"KY"
"9912",2007-05-26,"Louisiana",22.5,0,75.5,0,"LA"
"9913",2007-05-26,"Maine",70,0,29,0,"ME"
"9914",2007-05-26,"Maryland",90,0,10,0,"MD"
"9915",2007-05-26,"Massachusetts",95,0,0,0,"MA"
"9916",2007-05-26,"Michigan",80,0,0,0,"MI"
"9917",2007-05-26,"Minnesota",0,0,26.5,0,"MN"
"9918",2007-05-26,"Mississippi",10,0,0,0,"MS"
"9919",2007-05-26,"Missouri",55,0,45,0,"MO"
"9920",2007-05-26,"Montana",10,0,0,0,"MT"
"9921",2007-05-26,"Nebraska",8,0,90,0,"NE"
"9922",2007-05-26,"Nevada",50,0,50,0,"NV"
"9923",2007-05-26,"New Hampshire",0,0,35,0,"NH"
"9924",2007-05-26,"New Jersey",84,0,17,0,"NJ"
"9925",2007-05-26,"New Mexico",39,0,60,0,"NM"
"9926",2007-05-26,"New York",87.5,0,8.5,0,"NY"
"9927",2007-05-26,"North Carolina",0,0,85,0,"NC"
"9928",2007-05-26,"North Dakota",0,0,0,0,"ND"
"9929",2007-05-26,"Ohio",50.5,0,50,0,"OH"
"9930",2007-05-26,"Oklahoma",10,0,90,0,"OK"
"9931",2007-05-26,"Oregon",77.5,0,23,0,"OR"
"9932",2007-05-26,"Pennsylvania",75.5,0,23.5,0,"PA"
"9933",2007-05-26,"Rhode Island",0,0,7.5,0,"RI"
"9934",2007-05-26,"South Carolina",10,0,0,0,"SC"
"9935",2007-05-26,"South Dakota",15,0,85,0,"SD"
"9936",2007-05-26,"Tennessee",22.5,0,75,0,"TN"
"9937",2007-05-26,"Texas",0,0,90,0,"TX"
"9938",2007-05-26,"Utah",0,0,95,0,"UT"
"9939",2007-05-26,"Vermont",85,0,13.5,0,"VT"
"9940",2007-05-26,"Virginia",25,0,75.5,0,"VA"
"9941",2007-05-26,"Washington",0,0,25,0,"WA"
"9942",2007-05-26,"West Virginia",35,0,0,0,"WV"
"9943",2007-05-26,"Wisconsin",70,0,0,0,"WI"
"9944",2007-05-26,"Wyoming",10,0,0,0,"WY"
"9945",2007-05-27,"Alabama",6,0,94,0,"AL"
"9946",2007-05-27,"Alaska",0,0,90,0,"AK"
"9947",2007-05-27,"Arizona",25,0,75,0,"AZ"
"9948",2007-05-27,"Arkansas",24.5,0,75.5,0,"AR"
"9949",2007-05-27,"California",87.5,0,12.5,0,"CA"
"9950",2007-05-27,"Colorado",30,0,71,0,"CO"
"9951",2007-05-27,"Connecticut",85,0,15,0,"CT"
"9952",2007-05-27,"Delaware",85,0,0,0,"DE"
"9953",2007-05-27,"District of Columbia",0,0,0,0,"DC"
"9954",2007-05-27,"Florida",41.5,0,0,0,"FL"
"9955",2007-05-27,"Georgia",0,0,85,0,"GA"
"9956",2007-05-27,"Hawaii",91,0,10,0,"HI"
"9957",2007-05-27,"Idaho",0,0,0,0,"ID"
"9958",2007-05-27,"Illinois",82,0,18.5,0,"IL"
"9959",2007-05-27,"Indiana",22.5,0,75,0,"IN"
"9960",2007-05-27,"Iowa",45,0,55,0,"IA"
"9961",2007-05-27,"Kansas",24.5,0,77.5,0,"KS"
"9962",2007-05-27,"Kentucky",25,0,75,0,"KY"
"9963",2007-05-27,"Louisiana",22.5,0,75.5,0,"LA"
"9964",2007-05-27,"Maine",70,0,29,0,"ME"
"9965",2007-05-27,"Maryland",90,0,10,0,"MD"
"9966",2007-05-27,"Massachusetts",95,0,0,0,"MA"
"9967",2007-05-27,"Michigan",80,0,0,0,"MI"
"9968",2007-05-27,"Minnesota",0,0,26.5,0,"MN"
"9969",2007-05-27,"Mississippi",0,0,0,0,"MS"
"9970",2007-05-27,"Missouri",55,0,45,0,"MO"
"9971",2007-05-27,"Montana",10,0,0,0,"MT"
"9972",2007-05-27,"Nebraska",8,0,90,0,"NE"
"9973",2007-05-27,"Nevada",50,0,50,0,"NV"
"9974",2007-05-27,"New Hampshire",0,0,35,0,"NH"
"9975",2007-05-27,"New Jersey",84,0,17,0,"NJ"
"9976",2007-05-27,"New Mexico",39.5,0,60,0,"NM"
"9977",2007-05-27,"New York",87.5,0,8.5,0,"NY"
"9978",2007-05-27,"North Carolina",0,0,85,0,"NC"
"9979",2007-05-27,"North Dakota",0,0,0,0,"ND"
"9980",2007-05-27,"Ohio",50.5,0,50,0,"OH"
"9981",2007-05-27,"Oklahoma",10,0,90,0,"OK"
"9982",2007-05-27,"Oregon",77.5,0,25,0,"OR"
"9983",2007-05-27,"Pennsylvania",75.5,0,23.5,0,"PA"
"9984",2007-05-27,"Rhode Island",0,0,7.5,0,"RI"
"9985",2007-05-27,"South Carolina",10,0,0,0,"SC"
"9986",2007-05-27,"South Dakota",15,0,85,0,"SD"
"9987",2007-05-27,"Tennessee",22.5,0,75,0,"TN"
"9988",2007-05-27,"Texas",0,0,90,0,"TX"
"9989",2007-05-27,"Utah",0,0,95,0,"UT"
"9990",2007-05-27,"Vermont",85,0,13.5,0,"VT"
"9991",2007-05-27,"Virginia",25,0,75.5,0,"VA"
"9992",2007-05-27,"Washington",0,0,25,0,"WA"
"9993",2007-05-27,"West Virginia",35,0,0,0,"WV"
"9994",2007-05-27,"Wisconsin",70,0,0,0,"WI"
"9995",2007-05-27,"Wyoming",7.5,0,0,0,"WY"
"9996",2007-05-28,"Alabama",6,0,94,0,"AL"
"9997",2007-05-28,"Alaska",0,0,90,0,"AK"
"9998",2007-05-28,"Arizona",25,0,75,0,"AZ"
"9999",2007-05-28,"Arkansas",24.5,0,75.5,0,"AR"
"10000",2007-05-28,"California",87.5,0,12.5,0,"CA"
"10001",2007-05-28,"Colorado",30,0,71,0,"CO"
"10002",2007-05-28,"Connecticut",85,0,15,0,"CT"
"10003",2007-05-28,"Delaware",85,0,0,0,"DE"
"10004",2007-05-28,"District of Columbia",0,0,0,0,"DC"
"10005",2007-05-28,"Florida",41.5,0,0,0,"FL"
"10006",2007-05-28,"Georgia",0,0,85,0,"GA"
"10007",2007-05-28,"Hawaii",91,0,10,0,"HI"
"10008",2007-05-28,"Idaho",0,0,0,0,"ID"
"10009",2007-05-28,"Illinois",82,0,18.5,0,"IL"
"10010",2007-05-28,"Indiana",22.5,0,75,0,"IN"
"10011",2007-05-28,"Iowa",45,0,55,0,"IA"
"10012",2007-05-28,"Kansas",24.5,0,77.5,0,"KS"
"10013",2007-05-28,"Kentucky",25,0,75,0,"KY"
"10014",2007-05-28,"Louisiana",22.5,0,75.5,0,"LA"
"10015",2007-05-28,"Maine",70,0,29,0,"ME"
"10016",2007-05-28,"Maryland",90,0,10,0,"MD"
"10017",2007-05-28,"Massachusetts",95,0,0,0,"MA"
"10018",2007-05-28,"Michigan",80,0,0,0,"MI"
"10019",2007-05-28,"Minnesota",0,0,26.5,0,"MN"
"10020",2007-05-28,"Mississippi",0,0,0,0,"MS"
"10021",2007-05-28,"Missouri",55,0,45,0,"MO"
"10022",2007-05-28,"Montana",10,0,0,0,"MT"
"10023",2007-05-28,"Nebraska",8,0,90,0,"NE"
"10024",2007-05-28,"Nevada",50,0,50,0,"NV"
"10025",2007-05-28,"New Hampshire",0,0,35,0,"NH"
"10026",2007-05-28,"New Jersey",84,0,17,0,"NJ"
"10027",2007-05-28,"New Mexico",39.5,0,60,0,"NM"
"10028",2007-05-28,"New York",87.5,0,8.5,0,"NY"
"10029",2007-05-28,"North Carolina",0,0,85,0,"NC"
"10030",2007-05-28,"North Dakota",0,0,0,0,"ND"
"10031",2007-05-28,"Ohio",50.5,0,50,0,"OH"
"10032",2007-05-28,"Oklahoma",10,0,90,0,"OK"
"10033",2007-05-28,"Oregon",77.5,0,25,0,"OR"
"10034",2007-05-28,"Pennsylvania",75.5,0,23.5,0,"PA"
"10035",2007-05-28,"Rhode Island",0,0,7.5,0,"RI"
"10036",2007-05-28,"South Carolina",10,0,0,0,"SC"
"10037",2007-05-28,"South Dakota",15,0,85,0,"SD"
